Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,anio,tension,valor
2024,7,12,9,0,11.8,1.13,0.024,0.62,31,593,113,0,1,-3.9,31,593,0,113,0.278,33.28,82.03,0.91,0.28,880,0.5,18,1.2,2024.0,220.0,26.39
2024,7,12,10,0,15.8,1.12,0.023,0.62,49,837,332,0,0,-3.5,49,837,0,332,0.278,26.44,70.22,0.91,0.28,881,0.4,357,1.7,2024.0,220.0,0.0
2024,7,12,11,0,18.4,1.08,0.022,0.62,59,930,529,0,0,-3.6,59,930,0,529,0.279,22.27,59.59,0.91,0.28,881,0.4,344,2.3,2024.0,220.0,0.0
2024,7,12,12,0,20.1,1.06,0.023,0.62,66,973,678,0,0,-4.1,66,973,0,678,0.278,19.29,50.95,0.91,0.28,881,0.4,332,3.2,2024.0,220.0,0.0
2024,7,12,13,0,20.9,1.06,0.024,0.62,70,992,766,0,0,-3.9,70,992,0,766,0.275,18.55,45.46,0.92,0.28,880,0.4,324,3.6,2024.0,220.0,0.0
2024,7,12,14,0,21.1,1.07,0.026,0.62,72,986,777,0,0,-3.5,72,986,0,777,0.271,18.85,44.32,0.92,0.28,880,0.5,319,3.9,2024.0,220.0,0.0
2024,7,12,15,0,20.7,1.08,0.029,0.62,72,971,723,0,0,-3.0,72,971,0,723,0.267,20.15,47.84,0.92,0.28,880,0.5,315,4.0,2024.0,220.0,0.0
2024,7,12,16,0,19.9,1.1,0.029,0.62,67,938,603,0,0,-2.6,67,938,0,603,0.264,21.84,55.14,0.93,0.28,880,0.5,314,3.8,2024.0,220.0,0.0
2024,7,12,17,0,18.7,1.11,0.028,0.62,58,874,428,0,0,-2.2,58,874,0,428,0.261,24.18,64.94,0.93,0.28,880,0.5,316,3.4,2024.0,220.0,0.0
2024,7,12,18,0,16.1,1.13,0.028,0.62,43,738,219,0,0,-1.3,43,738,0,219,0.261,30.49,76.27,0.93,0.28,880,0.4,315,2.1,2024.0,220.0,55.33
2024,7,12,19,0,12.0,1.15,0.027,0.62,13,274,21,0,0,0.5,13,274,0,21,0.261,45.11,88.35,0.93,0.28,881,0.4,311,1.6,2024.0,220.0,95.76
2024,7,12,20,0,11.0,1.16,0.027,0.62,0,0,0,0,0,1.5,0,0,0,0,0.261,51.76,101.53,0.93,0.28,881,0.4,342,1.7,2024.0,220.0,91.66
2024,7,12,21,0,10.1,1.16,0.027,0.62,0,0,0,0,0,1.4,0,0,0,0,0.26,54.72,114.81,0.93,0.28,881,0.4,24,1.9,2024.0,220.0,105.88
2024,7,12,22,0,9.5,1.17,0.027,0.62,0,0,0,0,0,0.8,0,0,0,0,0.259,54.67,128.34,0.93,0.28,882,0.4,30,2.0,2024.0,220.0,102.16
2024,7,12,23,0,9.3,1.18,0.027,0.62,0,0,0,0,0,0.3,0,0,0,0,0.259,53.53,142.04,0.93,0.28,882,0.4,24,2.1,2024.0,220.0,103.85
2024,7,12,24,0,9.1,1.18,0.027,0.62,0,0,0,0,0,0.3,0,0,0,0,0.259,53.91,155.85,0.93,0.28,882,0.4,19,2.0,2024.0,220.0,108.43
2024,7,13,1,0,8.9,1.19,0.027,0.62,0,0,0,0,4,0.2,0,0,0,0,0.261,54.32,169.71,0.93,0.28,882,0.4,23,1.7,2024.0,220.0,71.62
2024,7,13,2,0,9.0,1.19,0.026,0.62,0,0,0,0,4,-0.3,0,0,0,0,0.262,52.1,176.32,0.93,0.28,882,0.4,33,1.5,2024.0,220.0,62.58
2024,7,13,3,0,9.3,1.2,0.025,0.62,0,0,0,0,4,-1.2,0,0,0,0,0.263,48.0,162.47,0.92,0.28,881,0.4,45,1.4,2024.0,220.0,63.39
2024,7,13,4,0,9.6,1.2,0.024,0.62,0,0,0,0,4,-2.2,0,0,0,0,0.264,43.72,148.63,0.92,0.28,881,0.4,57,1.5,2024.0,220.0,63.81
2024,7,13,5,0,9.8,1.21,0.022,0.62,0,0,0,0,5,-3.4,0,0,0,0,0.266,39.32,134.87,0.91,0.28,880,0.4,66,1.8,2024.0,220.0,59.84
2024,7,13,6,0,9.7,1.21,0.021,0.62,0,0,0,0,5,-5.0,0,0,0,0,0.267,35.13,121.24,0.91,0.28,880,0.3,67,1.9,2024.0,220.0,62.08
2024,7,13,7,0,9.4,1.21,0.02,0.62,0,0,0,0,5,-6.9,0,0,0,0,0.267,31.03,107.82,0.9,0.28,880,0.3,63,1.8,2024.0,220.0,64.27
2024,7,13,8,0,9.6,1.22,0.019,0.62,0,0,0,0,5,-9.0,0,0,0,0,0.268,25.94,94.71,0.9,0.28,880,0.3,61,1.6,2024.0,220.0,61.4
2024,7,13,9,0,14.0,1.22,0.019,0.62,30,634,118,0,0,-11.0,30,634,0,118,0.268,16.6,81.98,0.9,0.28,881,0.3,53,1.9,2024.0,220.0,25.65
2024,7,13,10,0,18.6,1.22,0.02,0.62,48,856,338,0,0,-9.1,48,856,0,338,0.268,14.44,70.16,0.91,0.28,881,0.3,29,2.0,2024.0,220.0,0.0
2024,7,13,11,0,21.0,1.22,0.021,0.62,58,944,537,0,0,-7.5,58,944,0,537,0.268,14.08,59.5,0.91,0.28,881,0.3,344,2.6,2024.0,220.0,0.0
2024,7,13,12,0,22.7,1.2,0.022,0.62,65,986,688,0,0,-7.4,65,986,0,688,0.268,12.77,50.83,0.91,0.28,881,0.3,328,3.4,2024.0,220.0,0.0
2024,7,13,13,0,23.8,1.17,0.024,0.62,70,1004,776,0,0,-7.2,70,1004,0,776,0.268,12.12,45.32,0.92,0.28,880,0.3,317,3.9,2024.0,220.0,0.0
2024,7,13,14,0,24.1,1.14,0.026,0.62,72,1005,793,0,0,-6.9,72,1005,0,793,0.268,12.19,44.17,0.93,0.28,880,0.3,310,4.3,2024.0,220.0,0.0
2024,7,13,15,0,23.7,1.13,0.028,0.62,72,991,739,0,0,-6.3,72,991,0,739,0.268,13.08,47.7,0.93,0.28,879,0.3,303,4.6,2024.0,220.0,0.0
2024,7,13,16,0,22.9,1.13,0.029,0.62,67,958,617,0,0,-5.8,67,958,0,617,0.268,14.3,55.01,0.93,0.28,879,0.3,298,4.7,2024.0,220.0,0.0
2024,7,13,17,0,21.5,1.13,0.03,0.62,59,892,439,0,0,-5.3,59,892,0,439,0.267,16.08,64.83,0.94,0.28,879,0.3,295,4.4,2024.0,220.0,0.0
2024,7,13,18,0,18.1,1.12,0.035,0.62,46,737,222,0,0,-4.2,46,737,0,222,0.267,21.55,76.18,0.93,0.28,879,0.3,288,3.5,2024.0,220.0,60.38
2024,7,13,19,0,15.0,1.11,0.035,0.62,14,260,22,0,0,-2.5,14,260,0,22,0.268,29.98,88.27,0.93,0.28,880,0.3,282,2.0,2024.0,220.0,82.36
2024,7,13,20,0,14.4,1.11,0.035,0.62,0,0,0,0,0,-2.0,0,0,0,0,0.268,32.23,101.45,0.93,0.28,880,0.3,55,1.2,2024.0,220.0,80.2
2024,7,13,21,0,12.8,1.13,0.032,0.62,0,0,0,0,0,-2.9,0,0,0,0,0.267,33.41,114.74,0.93,0.28,880,0.3,70,0.6,2024.0,220.0,69.07
2024,7,13,22,0,12.3,1.15,0.03,0.62,0,0,0,0,0,-4.4,0,0,0,0,0.266,30.99,128.28,0.92,0.28,881,0.3,61,0.9,2024.0,220.0,68.57
2024,7,13,23,0,12.0,1.16,0.029,0.62,0,0,0,0,0,-5.2,0,0,0,0,0.266,29.63,141.99,0.92,0.28,881,0.3,44,1.1,2024.0,220.0,64.7
2024,7,13,24,0,11.4,1.16,0.03,0.62,0,0,0,0,0,-4.9,0,0,0,0,0.266,31.62,155.81,0.92,0.28,881,0.4,26,1.1,2024.0,220.0,65.26
2024,7,14,1,0,10.9,1.16,0.031,0.62,0,0,0,0,1,-4.3,0,0,0,0,0.266,34.18,169.67,0.92,0.28,881,0.4,18,1.1,2024.0,220.0,63.11
2024,7,14,2,0,10.7,1.15,0.032,0.62,0,0,0,0,1,-4.2,0,0,0,0,0.266,34.82,176.32,0.92,0.28,881,0.4,21,1.0,2024.0,220.0,64.94
2024,7,14,3,0,10.7,1.15,0.032,0.62,0,0,0,0,4,-4.8,0,0,0,0,0.267,33.35,162.48,0.92,0.28,881,0.4,31,1.0,2024.0,220.0,64.27
2024,7,14,4,0,10.9,1.16,0.03,0.62,0,0,0,0,4,-5.9,0,0,0,0,0.267,30.21,148.63,0.92,0.28,880,0.3,42,1.0,2024.0,220.0,64.47
2024,7,14,5,0,11.1,1.18,0.028,0.62,0,0,0,0,4,-7.4,0,0,0,0,0.268,26.55,134.86,0.92,0.28,880,0.3,49,1.0,2024.0,220.0,63.11
2024,7,14,6,0,11.1,1.2,0.026,0.62,0,0,0,0,4,-9.1,0,0,0,0,0.268,23.29,121.23,0.91,0.28,880,0.3,55,1.1,2024.0,220.0,66.33
2024,7,14,7,0,11.0,1.21,0.025,0.62,0,0,0,0,4,-10.8,0,0,0,0,0.268,20.6,107.8,0.91,0.28,880,0.3,54,1.1,2024.0,220.0,65.44
2024,7,14,8,0,11.4,1.21,0.024,0.62,0,0,0,0,4,-12.0,0,0,0,0,0.268,18.16,94.68,0.91,0.28,880,0.3,49,1.2,2024.0,220.0,66.46
2024,7,14,9,0,14.8,1.22,0.024,0.62,31,622,119,0,1,-12.9,31,622,0,119,0.267,13.52,81.93,0.91,0.28,880,0.3,43,2.0,2024.0,220.0,22.89
2024,7,14,10,0,19.5,1.22,0.023,0.62,49,852,339,0,0,-12.0,49,852,0,339,0.267,10.79,70.09,0.91,0.28,881,0.3,28,2.9,2024.0,220.0,0.0
2024,7,14,11,0,22.3,1.22,0.023,0.62,60,942,539,0,0,-10.1,60,942,0,539,0.267,10.55,59.41,0.91,0.28,881,0.3,353,3.5,2024.0,220.0,0.0
2024,7,14,12,0,24.1,1.18,0.028,0.62,69,980,689,0,0,-8.8,69,980,0,689,0.266,10.48,50.72,0.91,0.28,880,0.3,333,4.1,2024.0,220.0,22.23
2024,7,14,13,0,25.2,1.16,0.03,0.62,74,998,777,0,0,-8.5,74,998,0,777,0.265,10.1,45.18,0.91,0.28,880,0.3,318,4.6,2024.0,220.0,0.0
2024,7,14,14,0,25.5,1.14,0.032,0.62,76,1000,795,0,0,-7.8,76,1000,0,795,0.264,10.45,44.01,0.92,0.28,879,0.3,308,5.0,2024.0,220.0,0.0
2024,7,14,15,0,25.1,1.14,0.034,0.62,75,986,740,0,0,-7.0,75,986,0,740,0.263,11.42,47.55,0.92,0.28,878,0.3,301,5.1,2024.0,220.0,0.0
2024,7,14,16,0,24.3,1.15,0.033,0.62,69,944,612,0,0,-6.3,69,944,0,612,0.262,12.63,54.87,0.92,0.28,878,0.4,296,4.8,2024.0,220.0,0.0
2024,7,14,17,0,23.0,1.15,0.032,0.62,60,880,435,0,0,-5.7,60,880,0,435,0.262,14.32,64.71,0.92,0.28,878,0.4,294,4.2,2024.0,220.0,7.45
2024,7,14,18,0,19.2,1.17,0.031,0.62,44,737,222,0,0,-4.3,44,737,0,222,0.262,20.09,76.07,0.92,0.28,878,0.4,289,2.9,2024.0,220.0,43.72
2024,7,14,19,0,15.7,1.18,0.03,0.62,14,277,23,0,0,-2.6,14,277,0,23,0.263,28.43,88.19,0.92,0.28,878,0.4,282,1.3,2024.0,220.0,68.68
2024,7,14,20,0,15.0,1.19,0.028,0.62,0,0,0,0,0,-2.5,0,0,0,0,0.264,29.97,101.38,0.92,0.28,879,0.4,76,0.8,2024.0,220.0,68.12
2024,7,14,21,0,13.5,1.2,0.026,0.62,0,0,0,0,0,-4.2,0,0,0,0,0.264,29.08,114.68,0.92,0.28,879,0.3,79,0.8,2024.0,220.0,67.8
2024,7,14,22,0,13.2,1.21,0.025,0.62,0,0,0,0,0,-6.9,0,0,0,0,0.265,24.08,128.23,0.91,0.28,879,0.3,73,1.1,2024.0,220.0,69.0
2024,7,14,23,0,13.6,1.22,0.023,0.62,0,0,0,0,0,-9.7,0,0,0,0,0.266,18.94,141.94,0.91,0.28,879,0.3,66,1.1,2024.0,220.0,67.71
2024,7,14,24,0,13.7,1.22,0.022,0.62,0,0,0,0,0,-11.7,0,0,0,0,0.268,16.04,155.76,0.9,0.28,879,0.3,58,1.2,2024.0,220.0,63.07
2024,7,15,1,0,13.7,1.23,0.022,0.62,0,0,0,0,0,-12.8,0,0,0,0,0.27,14.67,169.63,0.9,0.28,879,0.3,50,1.2,2024.0,220.0,68.403
2024,7,15,2,0,13.7,1.23,0.021,0.62,0,0,0,0,4,-13.3,0,0,0,0,0.272,14.05,176.31,0.9,0.28,879,0.3,44,1.0,2024.0,220.0,66.84
2024,7,15,3,0,13.7,1.24,0.021,0.62,0,0,0,0,4,-13.7,0,0,0,0,0.275,13.59,162.49,0.9,0.28,878,0.3,45,0.9,2024.0,220.0,68.934
2024,7,15,5,0,13.5,1.25,0.019,0.62,0,0,0,0,4,-15.3,0,0,0,0,0.278,12.08,134.86,0.89,0.28,878,0.3,62,0.9,2024.0,220.0,70.735
2024,7,15,7,0,13.3,1.26,0.018,0.62,0,0,0,0,4,-18.2,0,0,0,0,0.279,9.64,107.77,0.88,0.28,879,0.2,75,1.1,2024.0,220.0,68.223
2024,7,15,7,0,13.3,1.26,0.018,0.62,0,0,0,0,4,-18.2,0,0,0,0,0.279,9.64,107.77,0.88,0.28,879,0.2,75,1.1,2024.0,220.0,70.047
2024,7,15,7,0,13.3,1.26,0.018,0.62,0,0,0,0,4,-18.2,0,0,0,0,0.279,9.64,107.77,0.88,0.28,879,0.2,75,1.1,2024.0,220.0,86.155
2024,7,15,8,0,13.6,1.26,0.017,0.62,0,0,0,0,4,-19.8,0,0,0,0,0.279,8.26,94.64,0.88,0.28,879,0.2,73,1.1,2024.0,220.0,64.777
2024,7,15,9,0,16.8,1.27,0.017,0.62,29,659,122,0,5,-20.7,53,1,0,53,0.278,6.19,81.88,0.88,0.28,879,0.2,67,1.4,2024.0,220.0,56.497
2024,7,15,9,0,16.8,1.27,0.017,0.62,29,659,122,0,5,-20.7,53,1,0,53,0.278,6.19,81.88,0.88,0.28,879,0.2,67,1.4,2024.0,220.0,48.497
2024,7,15,9,0,16.8,1.27,0.017,0.62,29,659,122,0,5,-20.7,53,1,0,53,0.278,6.19,81.88,0.88,0.28,879,0.2,67,1.4,2024.0,220.0,36.04
2024,7,15,9,0,16.8,1.27,0.017,0.62,29,659,122,0,5,-20.7,53,1,0,53,0.278,6.19,81.88,0.88,0.28,879,0.2,67,1.4,2024.0,220.0,0.0
2024,7,15,10,0,21.7,1.29,0.016,0.62,45,880,345,0,0,-21.0,45,880,0,345,0.277,4.46,70.02,0.88,0.28,880,0.2,55,2.0,2024.0,220.0,0.0
2024,7,15,11,0,24.6,1.31,0.016,0.62,54,966,547,0,0,-16.3,54,966,0,547,0.276,5.59,59.32,0.89,0.28,880,0.2,331,3.1,2024.0,220.0,33.749
2024,7,15,11,0,24.6,1.31,0.016,0.62,54,966,547,0,0,-16.3,54,966,0,547,0.276,5.59,59.32,0.89,0.28,880,0.2,331,3.1,2024.0,220.0,28.452
2024,7,15,12,0,26.3,1.32,0.018,0.62,61,1006,700,0,0,-14.0,61,1006,0,700,0.275,6.07,50.59,0.89,0.28,879,0.2,277,4.1,2024.0,220.0,0.0
2024,7,15,18,0,20.3,1.15,0.032,0.62,45,763,230,0,0,-6.7,45,763,0,230,0.268,15.64,75.97,0.91,0.28,878,0.2,243,2.8,2024.0,220.0,57.978
2024,7,15,18,0,20.3,1.15,0.032,0.62,45,763,230,0,0,-6.7,45,763,0,230,0.268,15.64,75.97,0.91,0.28,878,0.2,243,2.8,2024.0,220.0,82.396
2024,7,15,19,0,16.7,1.15,0.031,0.62,14,301,24,0,0,-5.5,14,301,0,24,0.269,21.39,88.11,0.91,0.28,878,0.2,220,1.1,2024.0,220.0,69.134
2024,7,15,21,0,15.1,1.16,0.029,0.62,0,0,0,0,0,-8.4,0,0,0,0,0.269,18.94,114.61,0.91,0.28,879,0.2,106,1.1,2024.0,220.0,68.06
2024,7,15,23,0,14.2,1.16,0.029,0.62,0,0,0,0,0,-12.8,0,0,0,0,0.267,14.15,141.9,0.91,0.28,879,0.2,82,1.3,2024.0,220.0,69.253
2024,7,15,23,0,14.2,1.16,0.029,0.62,0,0,0,0,0,-12.8,0,0,0,0,0.267,14.15,141.9,0.91,0.28,879,0.2,82,1.3,2024.0,220.0,88.898
2024,7,15,24,0,14.4,1.17,0.027,0.62,0,0,0,0,0,-15.0,0,0,0,0,0.266,11.72,155.72,0.91,0.28,880,0.2,83,1.2,2024.0,220.0,67.1
2024,7,15,24,0,14.4,1.17,0.027,0.62,0,0,0,0,0,-15.0,0,0,0,0,0.266,11.72,155.72,0.91,0.28,880,0.2,83,1.2,2024.0,220.0,66.509
2024,7,16,1,0,14.2,1.19,0.025,0.62,0,0,0,0,0,-16.6,0,0,0,0,0.265,10.39,169.59,0.91,0.28,880,0.2,80,1.1,2024.0,220.0,67.552
2024,7,16,1,0,14.2,1.19,0.025,0.62,0,0,0,0,0,-16.6,0,0,0,0,0.265,10.39,169.59,0.91,0.28,880,0.2,80,1.1,2024.0,220.0,65.895
2024,7,16,1,0,14.2,1.19,0.025,0.62,0,0,0,0,0,-16.6,0,0,0,0,0.265,10.39,169.59,0.91,0.28,880,0.2,80,1.1,2024.0,220.0,64.734
2024,7,16,2,0,14.1,1.2,0.025,0.62,0,0,0,0,0,-17.8,0,0,0,0,0.265,9.49,176.28,0.91,0.28,879,0.2,71,1.0,2024.0,220.0,67.507
2024,7,16,3,0,13.9,1.2,0.025,0.62,0,0,0,0,1,-16.5,0,0,0,0,0.265,10.66,162.49,0.9,0.28,879,0.2,64,0.9,2024.0,220.0,64.517
2024,7,16,7,0,11.7,1.21,0.022,0.62,0,0,0,0,4,-17.1,0,0,0,0,0.265,11.7,107.74,0.9,0.28,879,0.2,88,1.7,2024.0,220.0,65.634
2024,7,16,8,0,12.4,1.22,0.02,0.62,0,0,0,0,4,-21.6,0,0,0,0,0.264,7.63,94.59,0.9,0.28,879,0.2,86,1.9,2024.0,220.0,61.767
2024,7,16,8,0,12.4,1.22,0.02,0.62,0,0,0,0,4,-21.6,0,0,0,0,0.264,7.63,94.59,0.9,0.28,879,0.2,86,1.9,2024.0,220.0,45.944
2024,7,16,8,0,12.4,1.22,0.02,0.62,0,0,0,0,4,-21.6,0,0,0,0,0.264,7.63,94.59,0.9,0.28,879,0.2,86,1.9,2024.0,220.0,45.944
2024,7,16,9,0,17.1,1.23,0.019,0.62,30,656,124,0,3,-23.4,56,1,0,56,0.264,4.81,81.82,0.9,0.28,879,0.2,83,2.7,2024.0,220.0,38.27
2024,7,16,9,0,17.1,1.23,0.019,0.62,30,656,124,0,3,-23.4,56,1,0,56,0.264,4.81,81.82,0.9,0.28,879,0.2,83,2.7,2024.0,220.0,0.0
2024,7,16,9,0,17.1,1.23,0.019,0.62,30,656,124,0,3,-23.4,56,1,0,56,0.264,4.81,81.82,0.9,0.28,879,0.2,83,2.7,2024.0,220.0,0.0
2024,7,16,11,0,25.6,1.23,0.019,0.62,57,963,550,0,0,-17.9,57,963,0,550,0.263,4.58,59.21,0.9,0.28,880,0.2,150,3.7,2024.0,220.0,0.0
2024,7,16,12,0,27.6,1.25,0.019,0.62,63,1005,703,0,0,-16.8,63,1005,0,703,0.263,4.47,50.46,0.9,0.28,880,0.2,183,3.8,2024.0,220.0,32.726
2024,7,16,13,0,28.7,1.25,0.019,0.62,66,1025,792,0,0,-14.4,66,1025,0,792,0.263,5.14,44.87,0.9,0.28,879,0.2,210,4.1,2024.0,220.0,0.0
2024,7,16,14,0,28.9,1.22,0.021,0.62,68,1026,810,0,0,-11.9,68,1026,0,810,0.264,6.18,43.68,0.9,0.28,878,0.2,233,4.3,2024.0,220.0,0.0
2024,7,16,16,0,27.5,1.14,0.026,0.62,66,979,633,0,0,-8.8,66,979,0,633,0.264,8.6,54.59,0.91,0.28,878,0.2,239,3.7,2024.0,220.0,0.0
2024,7,16,18,0,20.8,1.06,0.028,0.62,44,757,229,0,0,-6.0,44,757,0,229,0.264,15.95,75.87,0.91,0.28,878,0.3,238,1.8,2024.0,220.0,82.525
2024,7,16,21,0,14.6,1.03,0.024,0.62,0,0,0,0,0,-7.1,0,0,0,0,0.264,21.62,114.55,0.91,0.28,878,0.2,111,1.0,2024.0,220.0,73.154
2024,7,16,22,0,14.5,1.05,0.022,0.62,0,0,0,0,0,-11.5,0,0,0,0,0.264,15.42,128.12,0.9,0.28,878,0.2,89,1.4,2024.0,220.0,69.582
2024,7,17,1,0,15.6,1.1,0.02,0.62,0,0,0,0,0,-15.8,0,0,0,0,0.263,10.14,169.54,0.9,0.28,878,0.2,65,1.5,2024.0,220.0,70.129
2024,7,17,1,0,15.6,1.1,0.02,0.62,0,0,0,0,0,-15.8,0,0,0,0,0.263,10.14,169.54,0.9,0.28,878,0.2,65,1.5,2024.0,220.0,67.439
2024,7,17,3,0,15.1,1.1,0.022,0.62,0,0,0,0,1,-12.0,0,0,0,0,0.263,14.33,162.49,0.9,0.28,878,0.2,43,1.2,2024.0,220.0,67.276
2024,7,17,6,0,14.8,1.12,0.022,0.62,0,0,0,0,0,-13.3,0,0,0,0,0.263,13.09,121.17,0.91,0.28,877,0.2,45,1.3,2024.0,220.0,70.251
2024,7,17,6,0,14.8,1.12,0.022,0.62,0,0,0,0,0,-13.3,0,0,0,0,0.263,13.09,121.17,0.91,0.28,877,0.2,45,1.3,2024.0,220.0,69.635
2024,7,17,7,0,15.0,1.14,0.022,0.62,0,0,0,0,4,-14.8,0,0,0,0,0.263,11.44,107.71,0.91,0.28,877,0.2,52,1.5,2024.0,220.0,69.951
2024,7,17,7,0,15.0,1.14,0.022,0.62,0,0,0,0,4,-14.8,0,0,0,0,0.263,11.44,107.71,0.91,0.28,877,0.2,52,1.5,2024.0,220.0,70.529
2024,7,17,8,0,15.3,1.16,0.022,0.62,0,0,0,0,1,-16.3,0,0,0,0,0.262,9.95,94.55,0.91,0.28,878,0.2,55,1.5,2024.0,220.0,64.014
2024,7,17,9,0,17.6,1.18,0.022,0.62,31,649,125,0,0,-16.9,31,649,0,125,0.262,8.13,81.76,0.91,0.28,878,0.2,51,1.5,2024.0,220.0,48.843
2024,7,17,9,0,17.6,1.18,0.022,0.62,31,649,125,0,0,-16.9,31,649,0,125,0.262,8.13,81.76,0.91,0.28,878,0.2,51,1.5,2024.0,220.0,44.777
2024,7,17,9,0,17.6,1.18,0.022,0.62,31,649,125,0,0,-16.9,31,649,0,125,0.262,8.13,81.76,0.91,0.28,878,0.2,51,1.5,2024.0,220.0,0.0
2024,7,17,13,0,27.5,1.26,0.027,0.62,73,1017,796,0,0,-10.7,73,1017,0,796,0.261,7.4,44.71,0.92,0.28,878,0.2,283,3.9,2024.0,220.0,0.0
2024,7,17,17,0,24.6,1.26,0.036,0.62,62,889,447,0,0,-4.9,62,889,0,447,0.257,13.74,64.35,0.93,0.28,877,0.3,277,3.1,2024.0,220.0,52.692
2024,7,17,18,0,20.3,1.26,0.038,0.62,47,742,230,0,0,-3.1,47,742,0,230,0.257,20.44,75.76,0.93,0.28,877,0.3,274,1.7,2024.0,220.0,79.135
2024,7,17,19,0,16.5,1.26,0.041,0.62,15,266,25,0,0,-0.8,15,266,0,25,0.257,30.68,87.94,0.93,0.28,878,0.4,266,1.1,2024.0,220.0,72.48
2024,7,17,19,0,16.5,1.26,0.041,0.62,15,266,25,0,0,-0.8,15,266,0,25,0.257,30.68,87.94,0.93,0.28,878,0.4,266,1.1,2024.0,220.0,86.986
2024,7,17,20,0,16.0,1.26,0.043,0.62,0,0,0,0,0,-0.1,0,0,0,0,0.256,33.42,101.15,0.93,0.28,879,0.4,154,0.4,2024.0,220.0,71.056
2024,7,17,20,0,16.0,1.26,0.043,0.62,0,0,0,0,0,-0.1,0,0,0,0,0.256,33.42,101.15,0.93,0.28,879,0.4,154,0.4,2024.0,220.0,72.91
2024,7,17,21,0,15.3,1.27,0.045,0.62,0,0,0,0,0,-1.1,0,0,0,0,0.256,32.51,114.48,0.93,0.28,879,0.4,94,1.4,2024.0,220.0,73.404
2024,7,17,22,0,15.2,1.29,0.045,0.62,0,0,0,0,0,-2.9,0,0,0,0,0.255,28.67,128.06,0.93,0.28,879,0.4,85,1.8,2024.0,220.0,72.822
2024,7,17,23,0,15.6,1.3,0.047,0.62,0,0,0,0,0,-4.3,0,0,0,0,0.255,25.18,141.8,0.94,0.28,879,0.4,77,1.7,2024.0,220.0,75.185
2024,7,17,24,0,15.6,1.31,0.049,0.62,0,0,0,0,0,-4.6,0,0,0,0,0.255,24.65,155.64,0.94,0.28,879,0.5,58,1.5,2024.0,220.0,73.89
2024,7,18,1,0,15.0,1.31,0.053,0.62,0,0,0,0,0,-4.0,0,0,0,0,0.256,26.67,169.5,0.94,0.28,879,0.5,21,1.3,2024.0,220.0,73.459
2024,7,18,1,0,15.0,1.31,0.053,0.62,0,0,0,0,0,-4.0,0,0,0,0,0.256,26.67,169.5,0.94,0.28,879,0.5,21,1.3,2024.0,220.0,71.29
2024,7,18,1,0,15.0,1.31,0.053,0.62,0,0,0,0,0,-4.0,0,0,0,0,0.256,26.67,169.5,0.94,0.28,879,0.5,21,1.3,2024.0,220.0,70.325
2024,7,18,1,0,15.0,1.31,0.053,0.62,0,0,0,0,0,-4.0,0,0,0,0,0.256,26.67,169.5,0.94,0.28,879,0.5,21,1.3,2024.0,220.0,69.262
2024,7,18,2,0,14.1,1.32,0.056,0.62,0,0,0,0,0,-3.5,0,0,0,0,0.257,29.37,176.2,0.94,0.28,879,0.5,354,1.5,2024.0,220.0,68.021
2024,7,18,6,0,12.7,1.35,0.051,0.62,0,0,0,0,1,-5.6,0,0,0,0,0.256,27.49,121.15,0.94,0.28,879,0.5,18,1.3,2024.0,220.0,72.135
2024,7,18,7,0,12.5,1.34,0.049,0.62,0,0,0,0,0,-6.3,0,0,0,0,0.256,26.48,107.67,0.94,0.28,879,0.5,19,1.3,2024.0,220.0,72.244
2024,7,18,7,0,12.5,1.34,0.049,0.62,0,0,0,0,0,-6.3,0,0,0,0,0.256,26.48,107.67,0.94,0.28,879,0.5,19,1.3,2024.0,220.0,73.618
2024,7,18,8,0,12.7,1.34,0.048,0.62,0,0,0,0,0,-6.7,0,0,0,0,0.256,25.29,94.5,0.94,0.28,879,0.5,27,1.3,2024.0,220.0,67.283
2024,7,18,8,0,12.7,1.34,0.048,0.62,0,0,0,0,0,-6.7,0,0,0,0,0.256,25.29,94.5,0.94,0.28,879,0.5,27,1.3,2024.0,220.0,63.03
2024,7,18,8,0,12.7,1.34,0.048,0.62,0,0,0,0,0,-6.7,0,0,0,0,0.256,25.29,94.5,0.94,0.28,879,0.5,27,1.3,2024.0,220.0,56.493
2024,7,18,8,0,12.7,1.34,0.048,0.62,0,0,0,0,0,-6.7,0,0,0,0,0.256,25.29,94.5,0.94,0.28,879,0.5,27,1.3,2024.0,220.0,30.157
2024,7,18,9,0,16.2,1.34,0.047,0.62,37,554,117,0,0,-6.9,37,554,0,117,0.255,19.93,81.69,0.94,0.28,880,0.5,33,0.8,2024.0,220.0,34.269
2024,7,18,9,0,16.2,1.34,0.047,0.62,37,554,117,0,0,-6.9,37,554,0,117,0.255,19.93,81.69,0.94,0.28,880,0.5,33,0.8,2024.0,220.0,45.999
2024,7,18,10,0,20.5,1.34,0.047,0.62,59,797,335,0,0,-6.9,59,797,0,335,0.255,15.18,69.77,0.94,0.28,880,0.5,17,1.2,2024.0,220.0,45.537
